0,49.4259491,,
1,49.44533539,,
2,49.32943344,,
3,49.48772812,,
4,49.28695679,,
5,49.42869186,,
6,49.33695221,,
7,49.54927063,,
8,49.33683014,,73.30105591
9,49.45707321,,48.92050934
10,49.32855225,,
11,49.54964828,,
12,49.41050339,,
13,49.54172516,,
14,49.36206818,,
15,49.58808899,,
16,49.37960815,,
17,49.51737213,,
18,49.39353943,,
19,49.64390182,,
20,49.39804077,,
21,49.53202438,,
22,49.36576462,,
23,49.59595871,,
24,49.46559906,,
25,49.60230637,,
26,49.42405701,,
27,49.60153198,,
28,49.32245636,,
29,49.47234344,,
30,49.37473679,,
31,49.59105682,,
32,49.43243408,,
33,49.52204514,,
34,49.38976669,,
35,49.60653687,,
36,49.48233032,,
37,49.60900879,,
38,49.36030197,,
39,49.5310173,,
40,49.34125519,,
41,49.51871872,,
42,49.21674728,,
43,49.31545258,,
44,49.19253159,,
45,49.41125107,,
46,49.24092102,,
47,49.36299896,,
48,49.51749802,,
49,49.628582,,
50,49.39647675,,
51,49.64347458,,
52,49.49866867,,
53,49.68530273,,
54,49.49814987,,
55,49.62855148,,
56,49.49172974,,
57,49.66048431,,
58,49.38234711,,
59,49.64717865,,
60,49.63465881,,
61,49.78883362,,
62,49.60500336,,
63,49.85196686,,
64,49.59280396,,
65,49.866436,,
66,49.71261215,,
67,49.97240448,,
68,49.74416733,,
69,49.98147583,,
70,49.72366333,,
71,49.88164902,,
72,49.88949203,,
73,49.94245529,,
74,49.6681633,,
75,49.83303833,,
76,49.54970551,,
77,49.66992188,,
78,49.45333099,,
79,49.70885468,,
80,49.40876389,,
81,49.52056885,,
82,49.42463303,,
83,49.5688591,,
84,49.5535202,,
85,49.62646484,,
86,49.35215378,,
87,49.46227264,,
88,49.33894348,,
89,49.60603333,,
90,49.37740707,,
91,49.55619812,,
92,49.4352951,,
93,49.60675049,,
94,49.37849045,,
95,49.53967285,,
96,49.44182587,,
97,49.50268555,,
98,49.25611496,,
99,49.34978867,,
100,49.1750412,,
101,49.45875168,,
102,49.24460983,,
103,49.3632431,,
104,49.25785446,,
105,49.53600311,,
106,49.33089447,,
107,49.48468781,,
108,49.45697784,,
109,49.58164215,,
110,49.3759079,,
111,49.52220917,,
112,49.38392639,,
113,49.63051605,,
114,49.41465378,,
115,49.64439011,,
116,49.41812134,,
117,49.63632965,,
118,49.39089966,,
119,49.59494019,,
120,49.46265793,,
121,49.62574387,,
122,49.45674896,,
123,49.72448349,,
124,49.5098381,,
125,49.71226501,,
126,49.48699951,,
127,49.64187241,,
128,49.52921677,,
129,49.74442291,,
130,49.51911545,,
131,49.67072678,,
132,49.5923233,,
133,49.74810791,,
134,49.53213501,,
135,49.71421814,,
136,49.51966858,,
137,49.68023682,,
138,49.50980759,,
139,49.74403,,
140,49.53025436,,
141,49.72060394,,
142,49.4997673,,
143,49.62883759,,
144,49.6199913,,
145,49.78699493,,
146,49.52928162,,
147,49.66129684,,
148,49.41849899,,
149,49.55715179,,
150,49.47488403,,
151,49.60367584,,
152,49.3435173,,
153,49.41941833,,
154,49.16191101,,
155,49.33665466,,
156,49.16479492,,
157,49.20477295,,
158,49.02058029,,
159,49.13722992,,
160,48.92050934,,
161,49.15739059,,
162,49.00357056,,
163,49.31940842,,
164,49.01506805,,
165,49.20585251,,
166,49.0840683,,
167,49.29650116,,
168,49.21866608,,
169,49.26198959,,
170,49.07981873,,
171,49.31640625,,
172,49.10165024,,
173,49.17449188,,
174,49.03509521,,
175,49.26190948,,
176,49.06871796,,
177,49.18035889,,
178,49.0338974,,
179,49.20544434,,
180,49.23184204,,
181,49.38085556,,
182,49.10858154,,
183,49.31437302,,
184,49.09659958,,
185,49.25669098,,
186,49.04962158,,
187,49.16929245,,
188,49.06769562,,
189,49.26348114,,
190,49.04446411,,
191,49.19779587,,
192,49.16453552,,
193,49.30046844,,
194,49.1032486,,
195,49.23916626,,
196,49.08141327,,
197,49.31231689,,
198,49.1155014,,
199,49.28705597,,
200,49.06829071,,
201,49.26545334,,
202,49.0172348,,
203,49.17619324,,
204,49.15481186,,
205,49.27252197,,
206,49.07230759,,
207,49.19892502,,
208,49.02091599,,
209,49.21292114,,
210,48.96253204,,
211,49.163414,,
212,48.99069977,,
213,49.18674469,,
214,48.97660065,,
215,49.08251953,,
216,49.19080734,,
217,49.32246017,,
218,49.12419891,,
219,49.28142548,,
220,49.09281158,,
221,49.15880585,,
222,49.07844162,,
223,49.29382324,,
224,49.0848999,,
225,49.19540405,,
226,49.02760315,,
227,49.25397491,,
228,49.140728,,
229,49.30213928,,
230,49.12228394,,
231,49.25449371,,
232,49.05968475,,
233,49.17843246,,
234,49.02083588,,
235,49.22835541,,
236,49.0307579,,
237,49.10046005,,
238,49.00841522,,
239,49.22894287,,
240,49.1532402,,
241,49.26356506,,
242,49.07206345,,
243,49.28967285,,
244,49.07433319,,
245,49.27276611,,
246,49.15638351,,
247,49.40192795,,
248,49.17838669,,
249,49.34835815,,
250,49.22350311,,
251,49.28396606,,
252,49.34580612,,
253,49.48495102,,
254,49.29085541,,
255,49.44793701,,
256,49.27677155,,
257,49.45949554,,
258,49.20980835,,
259,49.40248871,,
260,49.22472382,,
261,49.4462738,,
262,49.1627121,,
263,49.32000351,,
264,49.26404953,,
265,49.39352417,,
266,49.18641281,,
267,49.29369354,,
268,49.14769745,,
269,49.36123276,,
270,49.16143799,,
271,49.33071518,,
272,49.08692551,,
273,49.21834946,,
274,49.09521103,,
275,49.31027985,,
276,49.23397827,,
277,49.26747894,,
278,49.13541794,,
279,49.39307404,,
280,49.16609192,,
281,49.33991241,,
282,49.17254639,,
283,49.33129883,,
284,49.11410522,,
285,49.26327515,,
286,49.12761688,,
287,49.34564209,,
288,49.28816986,,
289,49.4387207,,
